Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
20619,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Verify accuracy of materials lists.,1e0f35ea-7f4c-49f2-bb5a-d1e4fecc221a,2025/1/21,Expert,5,1,1,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
14670,Computer Systems Engineers/Architects,Collaborate with engineers or software developers to select appropriate design solutions or ensure the compatibility of system components.,1ea438f6-b348-41ef-a3b7-0d3ea26da742,2025/1/21,Average,3,1,2,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,5,4,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
14667,Computer Systems Engineers/Architects,"Provide advice on project costs, design concepts, or design changes.",1ea438f6-b348-41ef-a3b7-0d3ea26da742,2025/1/21,Expert,5,2,3,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3,4,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
14683,Computer Systems Engineers/Architects,Design and conduct hardware or software tests.,1ea438f6-b348-41ef-a3b7-0d3ea26da742,2025/1/21,Average,2,1,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,2,5,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
14671,Computer Systems Engineers/Architects,"Evaluate current or emerging technologies to consider factors such as cost, portability, compatibility, or usability.",1ea438f6-b348-41ef-a3b7-0d3ea26da742,2025/1/21,Average,2,1,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14677,Computer Systems Engineers/Architects,"Investigate system component suitability for specified purposes, and make recommendations regarding component use.",1ea438f6-b348-41ef-a3b7-0d3ea26da742,2025/1/21,Average,4,1,3,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,3,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
20608,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare and submit sales contracts for orders.,52cdb85b-5307-450a-ac44-b51194f76036,2025/1/21,Average,1,5,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
11237,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Answer customers' questions about products, prices, availability, or credit terms.",52cdb85b-5307-450a-ac44-b51194f76036,2025/1/21,Expert,4,4,3,4,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,4,4,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,
11238,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Quote prices, credit terms, or other bid specifications.",52cdb85b-5307-450a-ac44-b51194f76036,2025/1/21,Expert,4,4,4,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,4,3,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
11246,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare sales presentations or proposals to explain product specifications or applications.,52cdb85b-5307-450a-ac44-b51194f76036,2025/1/21,Average,4,3,4,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4,2,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
11252,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Complete expense reports, sales reports, or other paperwork.",52cdb85b-5307-450a-ac44-b51194f76036,2025/1/21,Expert,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,2,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,
11249,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",52cdb85b-5307-450a-ac44-b51194f76036,2025/1/21,Novice,1,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
20619,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Verify accuracy of materials lists.,52cdb85b-5307-450a-ac44-b51194f76036,2025/1/21,Novice,1,3,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20608,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare and submit sales contracts for orders.,ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Expert,3,2,3,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,3,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
11241,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Maintain customer records, using automated systems.",ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Expert,4,2,3,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,3,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
11237,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Answer customers' questions about products, prices, availability, or credit terms.",ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Expert,1,3,5,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,2,5,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
11238,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Quote prices, credit terms, or other bid specifications.",ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Expert,3,3,5,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
11246,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare sales presentations or proposals to explain product specifications or applications.,ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Expert,2,2,5,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,3,5,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,
11252,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Complete expense reports, sales reports, or other paperwork.",ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Average,4,1,2,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
11249,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Expert,3,2,3,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,3,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
11245,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Collaborate with colleagues to exchange information, such as selling strategies or marketing information.",ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Expert,1,1,4,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,1,4,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,
19826,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Present information to customers about the energy efficiency or environmental impact of scientific or technical products.,ac02d2a0-14ec-4a40-8990-87dcb3c84091,2025/1/21,Expert,3,1,4,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,4,1,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
978,Computer and Information Systems Managers,Review project plans to plan and coordinate project activity.,e2d91683-e436-429f-aaa2-ba6c47d0b288,2025/1/21,Expert,3,2,3,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,2,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
969,Computer and Information Systems Managers,"Assign and review the work of systems analysts, programmers, and other computer-related workers.",e2d91683-e436-429f-aaa2-ba6c47d0b288,2025/1/21,Average,5,3,4,4,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,4,3,2,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,
971,Computer and Information Systems Managers,"Develop computer information resources, providing for data security and control, strategic computing, and disaster recovery.",e2d91683-e436-429f-aaa2-ba6c47d0b288,2025/1/21,Novice,4,4,3,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,4,2,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,
972,Computer and Information Systems Managers,Review and approve all systems charts and programs prior to their implementation.,e2d91683-e436-429f-aaa2-ba6c47d0b288,2025/1/21,Average,3,3,4,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,2,2,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,
980,Computer and Information Systems Managers,Prepare and review operational reports or project progress reports.,e2d91683-e436-429f-aaa2-ba6c47d0b288,2025/1/21,Novice,4,4,3,4,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,2,2,3,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,
979,Computer and Information Systems Managers,Evaluate data processing proposals to assess project feasibility and requirements.,e2d91683-e436-429f-aaa2-ba6c47d0b288,2025/1/21,Novice,4,4,3,3,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,3,1,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
24,Administrative Services Managers,"Plan, administer, and control budgets for contracts, equipment, and supplies.",70eaa0ba-c4e5-4e81-a162-a7721869eb2b,2025/1/22,Novice,5,1,1,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,4,2,4,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
20608,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare and submit sales contracts for orders.,3f8f3797-b74f-44b7-a9d7-9b15ab5b65a9,2025/1/22,Average,5,3,4,1,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,5,4,4,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,
11241,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Maintain customer records, using automated systems.",3f8f3797-b74f-44b7-a9d7-9b15ab5b65a9,2025/1/22,Average,4,4,3,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,4,2,4,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
11237,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Answer customers' questions about products, prices, availability, or credit terms.",3f8f3797-b74f-44b7-a9d7-9b15ab5b65a9,2025/1/22,Average,2,4,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11238,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Quote prices, credit terms, or other bid specifications.",3f8f3797-b74f-44b7-a9d7-9b15ab5b65a9,2025/1/22,Average,3,2,3,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,4,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,
11261,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Compute customer's installation or production costs and estimate savings from new services, products, or equipment.",3f8f3797-b74f-44b7-a9d7-9b15ab5b65a9,2025/1/22,Average,2,3,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,2,3,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
11252,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Complete expense reports, sales reports, or other paperwork.",3f8f3797-b74f-44b7-a9d7-9b15ab5b65a9,2025/1/22,Average,4,3,2,4,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4,4,2,3,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
20620,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Verify customer credit ratings.,3f8f3797-b74f-44b7-a9d7-9b15ab5b65a9,2025/1/22,Average,1,4,4,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,4,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18866,Human Resources Specialists,"Prepare or maintain employment records related to events, such as hiring, termination, leaves, transfers, or promotions, using human resources management system software.",db5513b8-b965-4d60-9d5b-48e5c18820b8,2025/2/25,Average,3,1,2,2,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,1,4,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18853,Human Resources Specialists,Analyze employment-related data and prepare required reports.,db5513b8-b965-4d60-9d5b-48e5c18820b8,2025/2/25,Average,4,2,2,2,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,1,2,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
2797,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Review work done by others to check for correct spelling and grammar, ensure that company format policies are followed, and recommend revisions.",16f45488-9af7-4bfa-8bb8-524f52e03435,2025/2/25,Average,2,3,5,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,2,5,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,
2806,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","Provide services to customers, such as order placement or account information.",16f45488-9af7-4bfa-8bb8-524f52e03435,2025/2/25,Average,5,5,5,5,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5,4,3,5,4,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,
15612,Clinical Research Coordinators,"Schedule subjects for appointments, procedures, or inpatient stays as required by study protocols.",dc151eda-cd36-4aa0-be0d-4e9de0ab3cb9,2025/2/25,Expert,4,1,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2,1,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",86c9b5e5-96af-49e1-9b63-5f15b2ee193c,2025/2/25,Average,4,1,1,3,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,3,3,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",86c9b5e5-96af-49e1-9b63-5f15b2ee193c,2025/2/25,Expert,1,4,4,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,4,4,5,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
18938,Credit Counselors,"Explain services or policies to clients, such as debt management program rules, advantages and disadvantages of using services, or creditor concession policies.",0b466480-1875-4e35-971f-7ad7ecdae8eb,2025/2/25,Expert,1,3,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
18933,Credit Counselors,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat.",0b466480-1875-4e35-971f-7ad7ecdae8eb,2025/2/25,Expert,1,1,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,3,3,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
15594,Clinical Research Coordinators,Record adverse event and side effect data and confer with investigators regarding the reporting of events to oversight agencies.,f7544776-3a6b-4bd4-ab76-d8968065ffde,2025/2/25,Expert,3,3,5,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,4,4,4,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,
15593,Clinical Research Coordinators,"Review proposed study protocols to evaluate factors such as sample collection processes, data management plans, or potential subject risks.",f7544776-3a6b-4bd4-ab76-d8968065ffde,2025/2/25,Average,3,2,4,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,3,3,3,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,
15607,Clinical Research Coordinators,Communicate with laboratories or investigators regarding laboratory findings.,f7544776-3a6b-4bd4-ab76-d8968065ffde,2025/2/25,Average,4,2,3,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
15583,Clinical Research Coordinators,"Review scientific literature, participate in continuing education activities, or attend conferences and seminars to maintain current knowledge of clinical studies affairs and issues.",f7544776-3a6b-4bd4-ab76-d8968065ffde,2025/2/25,Average,2,1,5,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,3,3,4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,
15590,Clinical Research Coordinators,Contact industry representatives to ensure equipment and software specifications necessary for successful study completion.,f7544776-3a6b-4bd4-ab76-d8968065ffde,2025/2/25,Average,5,1,3,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,d8b71c8b-763b-4f12-8bf3-bfc18c5af4ce,2025/2/25,Average,3,1,2,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
3478,Computer Systems Analysts,"Review and analyze computer printouts and performance indicators to locate code problems, and correct errors by correcting codes.",d8b71c8b-763b-4f12-8bf3-bfc18c5af4ce,2025/2/25,Expert,3,3,3,4,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,2,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
3474,Computer Systems Analysts,"Analyze information processing or computation needs and plan and design computer systems, using techniques such as structured analysis, data modeling, and information engineering.",d8b71c8b-763b-4f12-8bf3-bfc18c5af4ce,2025/2/25,Expert,2,3,3,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,2,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11291,Loan Interviewers and Clerks,Verify and examine information and accuracy of loan application and closing documents.,1159d91f-3a8c-4cfa-816a-08bcae882509,2025/2/25,Expert,2,4,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
11293,Loan Interviewers and Clerks,"Assemble and compile documents for loan closings, such as title abstracts, insurance forms, loan forms, and tax receipts.",1159d91f-3a8c-4cfa-816a-08bcae882509,2025/2/25,Expert,4,3,3,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
11296,Loan Interviewers and Clerks,"Record applications for loan and credit, loan information, and disbursements of funds, using computers.",1159d91f-3a8c-4cfa-816a-08bcae882509,2025/2/25,Expert,1,2,4,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,4,4,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
11297,Loan Interviewers and Clerks,"Prepare and type loan applications, closing documents, legal documents, letters, forms, government notices, and checks, using computers.",1159d91f-3a8c-4cfa-816a-08bcae882509,2025/2/25,Expert,1,3,4,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,5,5,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,
11306,Loan Interviewers and Clerks,Order property insurance or mortgage insurance policies to ensure protection against loss on mortgaged property.,1159d91f-3a8c-4cfa-816a-08bcae882509,2025/2/25,Expert,5,4,2,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,4,2,4,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,
1688,Library Technicians,"Reserve, circulate, renew, and discharge books and other materials.",188e05df-0b61-4936-b589-4f59a5052949,2025/2/25,Expert,1,1,2,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,2,5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,
1702,Library Technicians,"Compile and maintain records relating to circulation, materials, and equipment.",188e05df-0b61-4936-b589-4f59a5052949,2025/2/25,Expert,3,2,3,3,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
18518,Library Technicians,Compile data and create statistical reports on library usage.,188e05df-0b61-4936-b589-4f59a5052949,2025/2/25,Average,4,2,3,3,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1706,Library Technicians,Review subject matter of materials to be classified and select classification numbers and headings according to classification systems.,188e05df-0b61-4936-b589-4f59a5052949,2025/2/25,Average,2,1,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18516,Library Technicians,Claim missing issues of periodicals and journals.,188e05df-0b61-4936-b589-4f59a5052949,2025/2/25,Average,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,2,3,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",081284e9-a7c3-4526-8b29-6fac21e7dc74,2025/2/25,Expert,2,2,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,3,3,3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,
1287,Computer User Support Specialists,"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.",081284e9-a7c3-4526-8b29-6fac21e7dc74,2025/2/25,Expert,5,2,3,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1777,Editors,"Read copy or proof to detect and correct errors in spelling, punctuation, and syntax.",d4744b6c-d5dd-4cee-9f97-c068e513cde5,2025/2/25,Expert,2,2,4,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,3,4,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
1786,Editors,"Read, evaluate and edit manuscripts or other materials submitted for publication, and confer with authors regarding changes in content, style or organization, or publication.",d4744b6c-d5dd-4cee-9f97-c068e513cde5,2025/2/25,Expert,2,1,3,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23318,Insurance Claims and Policy Processing Clerks,Review insurance policy to determine coverage.,a298e4c0-1fb5-470c-afe0-c0f34ea9798e,2025/2/25,Expert,3,3,2,3,4,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,3,2,3,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,
